loan_amnt,hardship_flag,revol_bal,out_prncp,total_pymnt,disbursement_method,total_pymnt_inv,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,application_type,total_rec_int,addr_state,total_rec_prncp,verification_status,term,int_rate,grade,emp_length,home_ownership,purpose,issue_d,loan_status,pymnt_plan,debt_settlement_flag,annual_inc,last_credit_pull_d
13000.0,0,7395.0,0.0,14503.5564417626,0,14503.56,0.0,0.0,0.0,13003.07,0,1503.56,37,13000.0,1,1,24.74,4,10.0,1,3,0,0,0,0,56000.0,0.16712328767123288
8000.0,0,7901.0,0.0,8305.7747147035,0,8305.77,0.0,0.0,0.0,7525.72,0,305.77,13,8000.0,1,0,11.39,1,7.0,3,1,0,0,0,0,60000.0,0.08493150684931507
16000.0,0,12013.0,0.0,18179.8540519021,0,18179.85,0.0,0.0,0.0,13061.62,0,2179.85,35,16000.0,2,0,16.99,3,6.0,3,2,0,0,0,0,56515.0,0.08493150684931507
33625.0,0,32915.0,0.0,3075.78,0,3075.78,0.0,0.0,0.0,1060.99,0,2285.98,47,789.8,1,1,28.69,5,10.0,2,2,0,1,0,0,125000.0,0.08493150684931507
6000.0,0,6649.0,0.0,6299.4541309542,0,6299.45,0.0,0.0,0.0,5149.46,0,299.45,3,6000.0,1,0,8.24,1,10.0,1,1,0,0,0,0,82000.0,0.16712328767123288
9000.0,0,12412.0,0.0,9829.8206851762,0,9829.82,15.38,0.0,0.0,7683.9,0,814.44,5,9000.0,1,0,13.99,2,10.0,1,3,0,0,0,0,78000.0,0.336986301369863
10000.0,0,7285.0,0.0,10104.1,0,10104.1,0.0,0.0,0.0,10112.43,0,104.1,33,10000.0,0,1,14.99,2,2.0,1,2,0,0,0,0,120000.0,1.0
7200.0,0,3571.0,0.0,7472.664069179399,0,7472.66,0.0,0.0,0.0,6774.89,0,272.66,5,7200.0,0,0,10.49,1,10.0,1,2,0,0,0,0,43000.0,0.6712328767123288
12000.0,0,3162.0,0.0,13237.840751334199,0,13237.84,0.0,0.0,0.0,10295.69,0,1237.84,23,12000.0,1,0,15.99,2,10.0,1,4,0,0,0,0,30000.0,0.336986301369863
6300.0,0,6209.0,0.0,6722.6456814836,0,6722.65,0.0,0.0,0.0,5563.24,0,422.65,17,6300.0,1,0,13.49,2,10.0,2,2,0,0,0,0,38000.0,0.08493150684931507
14000.0,0,10127.0,0.0,14202.59,0,14202.59,0.0,0.0,0.0,1059.3,0,202.59,1,14000.0,1,0,21.49,3,10.0,1,3,0,0,0,0,85000.0,1.084931506849315
2000.0,0,7011.0,0.0,2072.9976118898003,0,2073.0,0.0,0.0,0.0,1509.16,0,73.0,4,2000.0,1,0,15.99,2,5.0,3,2,0,0,0,0,57000.0,0.08493150684931507
4000.0,0,18984.0,0.0,4236.045441490201,0,4236.05,0.0,0.0,0.0,3812.03,0,236.05,23,4000.0,2,0,16.99,3,1.0,3,2,0,0,0,0,59300.0,0.08493150684931507
3600.0,0,11155.0,0.0,591.2,0,591.2,0.0,0.0,0.0,118.7,0,161.91,4,429.29,1,0,11.49,1,10.0,3,7,0,1,0,0,73000.0,0.16712328767123288
5000.0,0,2158.0,0.0,5025.03,0,5025.03,0.0,0.0,0.0,5028.78,0,25.03,46,5000.0,1,0,13.49,2,5.0,3,5,0,0,0,0,32000.0,1.0
20000.0,0,18555.0,0.0,25109.0893219203,0,25109.09,0.0,0.0,0.0,19319.86,0,5109.09,42,20000.0,2,1,29.99,5,1.0,3,2,0,0,0,0,80000.0,0.08493150684931507
6025.0,0,3787.0,0.0,6401.475360561801,0,6401.48,0.0,0.0,0.0,5412.76,0,376.48,18,6025.0,1,0,11.44,1,0.0,3,2,0,0,0,0,26000.0,0.4191780821917808
17925.0,0,4727.0,0.0,21111.2436585244,0,21111.24,0.0,0.0,0.0,259.0,0,3186.24,33,17925.0,1,1,25.49,4,8.0,3,2,0,0,0,0,39000.0,0.336986301369863
30000.0,0,34773.0,0.0,6869.75,0,6869.75,0.0,0.0,0.0,761.64,0,3888.4,18,2981.35,2,1,17.99,3,8.0,3,2,0,1,0,0,110000.0,0.08493150684931507
20000.0,0,365.0,0.0,20412.492591888502,0,20412.49,0.0,0.0,0.0,20330.26,0,412.49,4,20000.0,2,0,15.99,2,5.0,1,2,0,0,0,0,60000.0,0.8328767123287671
16000.0,0,6628.0,0.0,1420.67,0,1420.67,0.0,0.0,0.0,481.33,0,1154.87,10,265.8,1,1,26.24,4,10.0,1,2,0,1,0,0,135000.0,0.08493150684931507
3600.0,0,5232.0,0.0,3943.870904845,0,3943.87,0.0,0.0,0.0,2858.77,0,343.87,43,3600.0,0,0,12.74,2,2.0,1,8,0,0,0,0,60700.0,0.16712328767123288
30000.0,0,28757.0,0.0,32884.235571872,0,32884.24,0.0,0.0,0.0,26973.39,0,2884.24,13,30000.0,2,1,11.44,1,0.0,1,2,0,0,0,0,108000.0,0.16712328767123288
4000.0,0,8106.0,0.0,4037.48,0,4037.48,0.0,0.0,0.0,4040.48,0,37.48,36,4000.0,2,0,13.49,2,10.0,3,2,0,0,0,0,59000.0,0.6712328767123288
10000.0,0,11413.0,0.0,10443.3154484864,0,10443.32,0.0,0.0,0.0,7434.78,0,443.32,30,10000.0,0,0,5.32,0,3.0,2,2,0,0,0,0,145000.0,0.08493150684931507
12000.0,0,7871.0,0.0,13397.346359225901,0,13397.35,0.0,0.0,0.0,9640.18,0,1397.35,10,12000.0,0,1,15.99,2,4.0,1,1,0,0,0,0,51000.0,0.25205479452054796
20000.0,0,19135.0,0.0,20108.52,0,20108.52,0.0,0.0,0.0,20121.29,0,108.52,18,20000.0,0,0,11.49,1,10.0,1,2,0,0,0,0,62000.0,0.25205479452054796
32150.0,0,13409.0,0.0,32383.21,0,32383.21,0.0,0.0,0.0,32409.98,0,233.21,10,32150.0,2,0,14.99,2,10.0,1,2,0,0,0,0,67000.0,1.084931506849315
10000.0,0,3898.0,7876.57,3067.8,0,3067.8,0.0,0.0,0.0,341.73,0,944.37,9,2123.43,2,0,13.99,2,9.0,3,2,0,1,0,0,50000.0,0.16712328767123288
5000.0,0,85.0,0.0,5347.0207139321,0,5347.02,0.0,0.0,0.0,4486.53,0,347.02,34,5000.0,2,0,12.74,2,10.0,3,2,0,0,0,0,42000.0,0.08493150684931507
20000.0,0,16925.0,0.0,1441.92,0,1441.92,0.0,0.0,0.0,743.17,0,615.08,18,826.84,2,0,19.99,3,9.0,3,2,0,1,0,0,46000.0,0.5041095890410959
15000.0,0,16690.0,0.0,15539.7425458711,0,15280.75,0.0,0.0,0.0,13621.71,0,539.74,9,15000.0,1,0,8.24,1,6.0,3,2,0,0,0,0,95000.0,0.4191780821917808
5000.0,0,24205.0,0.0,5233.6952515095,0,5233.7,0.0,0.0,0.0,4724.98,0,233.7,37,5000.0,0,0,13.99,2,8.0,1,2,0,0,0,0,138000.0,0.08493150684931507
6000.0,0,4991.0,0.0,6253.734671201801,0,6253.73,0.0,0.0,0.0,5664.88,0,253.73,42,6000.0,1,0,11.39,1,9.0,1,2,0,0,0,0,89000.0,0.6712328767123288
6025.0,0,5250.0,0.0,6421.744283304,0,6421.74,0.0,0.0,0.0,5054.65,0,396.74,18,6025.0,1,0,10.49,1,10.0,3,2,0,0,0,0,70000.0,0.16712328767123288
10000.0,0,8365.0,0.0,10681.641932370401,0,10681.64,0.0,0.0,0.0,8712.53,0,681.64,9,10000.0,1,0,11.39,1,8.0,1,2,0,0,0,0,48000.0,0.08493150684931507
8000.0,0,6166.0,6536.71,2242.65,0,2242.65,0.0,0.0,0.0,281.22,0,779.36,13,1463.29,2,0,15.99,2,2.0,1,2,0,1,0,0,120000.0,0.08493150684931507
29100.0,0,40047.0,21990.04,9569.31,0,9569.31,0.0,0.0,0.0,958.78,0,2459.35,47,7109.96,2,0,11.44,1,10.0,2,2,0,1,0,0,63000.0,0.08493150684931507
15000.0,0,10670.0,0.0,16366.7916140335,0,16366.79,0.0,0.0,0.0,14153.93,0,1366.79,13,15000.0,2,0,19.99,3,4.0,1,2,0,0,0,0,52000.0,0.08493150684931507
5000.0,0,4863.0,0.0,5001.55,0,5001.55,0.0,0.0,0.0,5003.84,0,1.55,42,5000.0,1,0,8.24,1,10.0,1,1,0,0,0,0,53000.0,0.16712328767123288
30000.0,0,33104.0,0.0,30887.1859473761,0,30835.71,0.0,0.0,0.0,28972.28,0,887.19,4,30000.0,2,0,10.49,1,2.0,3,2,0,0,0,0,70260.0,0.7479452054794521
32000.0,0,58675.0,0.0,34577.8810471224,0,34577.88,0.0,0.0,0.0,26169.65,0,2577.88,9,32000.0,2,0,11.39,1,10.0,1,2,0,0,0,0,131000.0,0.25205479452054796
20000.0,0,11157.0,0.0,20394.885966168702,0,20394.89,0.0,0.0,0.0,19761.36,0,394.89,34,20000.0,0,0,11.44,1,10.0,1,2,0,0,0,0,54000.0,0.08493150684931507
20200.0,0,5917.0,0.0,4774.52,0,4774.52,0.0,0.0,0.0,800.38,0,2348.94,31,2425.58,2,0,24.74,4,10.0,2,8,0,1,0,0,92000.0,0.08493150684931507
24000.0,0,754.0,0.0,26056.1698294271,0,26056.17,0.0,0.0,0.0,501.42,0,2056.17,34,24000.0,0,1,13.99,2,3.0,3,2,0,0,0,0,141275.0,0.25205479452054796
4000.0,0,12158.0,0.0,4004.59,0,4004.59,0.0,0.0,0.0,4007.42,0,4.59,1,4000.0,1,0,12.74,2,0.0,1,2,0,0,0,0,45000.0,0.08493150684931507
5000.0,0,5985.0,0.0,5215.2684468382,0,5215.27,0.0,0.0,0.0,4223.88,0,215.27,4,5000.0,0,0,11.49,1,10.0,3,1,0,0,0,0,30000.0,0.08493150684931507
21000.0,0,18756.0,18913.03,4777.36,0,4777.36,0.0,0.0,0.0,533.15,0,2690.39,42,2086.97,2,1,17.99,3,2.0,1,2,0,1,0,0,105000.0,0.08493150684931507
8000.0,0,10355.0,0.0,8475.0896199163,0,8475.09,0.0,0.0,0.0,7610.73,0,475.09,37,8000.0,2,0,15.99,2,10.0,3,1,0,0,0,0,38000.0,0.6712328767123288
10000.0,0,7835.0,9197.29,2174.46,0,2174.46,0.0,0.0,0.0,273.3,0,1371.75,9,802.71,2,1,21.49,3,0.0,1,2,0,1,0,0,37000.0,0.08493150684931507
4825.0,0,27677.0,3861.13,1618.96,0,1618.96,0.0,0.0,0.0,176.85,1,655.09,37,963.87,2,0,18.99,3,10.0,1,2,0,1,0,0,39000.0,0.08493150684931507
8000.0,0,9078.0,0.0,8313.4478143476,0,8313.45,0.0,0.0,0.0,6147.53,0,313.45,22,8000.0,0,0,5.32,0,10.0,1,2,0,0,0,0,64000.0,0.16712328767123288
6000.0,0,12617.0,0.0,6404.4913537865,0,6404.49,0.0,0.0,0.0,5043.06,0,404.49,42,6000.0,0,0,10.49,1,1.0,3,1,0,0,0,0,62150.0,0.08493150684931507
25000.0,0,6268.0,19204.04,8765.89,0,8765.89,0.0,0.0,0.0,878.81,0,2969.93,42,5795.96,1,0,15.99,2,2.0,3,2,0,1,0,0,65000.0,0.08493150684931507
12000.0,0,31235.0,11109.28,2246.57,0,2246.57,0.0,0.0,0.0,311.23,0,1355.85,42,890.72,2,1,18.99,3,9.0,3,3,0,1,0,0,79000.0,0.08493150684931507
32000.0,0,9393.0,0.0,34391.730836835,0,34391.73,0.0,0.0,0.0,31174.03,0,2391.73,23,32000.0,1,1,17.99,3,10.0,1,2,0,0,0,0,86132.0,0.08493150684931507
8000.0,0,9362.0,0.0,8676.297749786801,0,8676.3,0.0,0.0,0.0,6085.72,0,676.3,4,8000.0,1,0,10.49,1,10.0,1,2,0,0,0,0,50000.0,0.08493150684931507
4200.0,0,419.0,0.0,4551.3974796292,0,4551.4,0.0,0.0,0.0,3693.48,0,351.4,46,4200.0,1,0,13.99,2,10.0,2,5,0,0,0,0,85000.0,0.4191780821917808
35000.0,0,8803.0,0.0,36557.6842553253,0,36557.68,0.0,0.0,0.0,2845.46,1,1557.68,21,35000.0,2,0,14.99,2,4.0,2,2,0,0,0,0,65000.0,0.4191780821917808
10000.0,0,10285.0,7811.78,2999.66,0,2999.66,0.0,0.0,0.0,329.72,0,811.44,4,2188.22,1,0,11.49,1,2.0,3,1,0,1,0,0,60000.0,0.08493150684931507
5000.0,0,24055.0,0.0,5056.3763121155,0,5056.38,0.0,0.0,0.0,5063.46,0,56.38,47,5000.0,2,0,12.74,2,6.0,3,1,0,0,0,0,66560.0,0.9178082191780822
11175.0,0,6527.0,0.0,1753.26,0,1753.26,43.1,0.0,0.0,452.62,0,811.0,42,899.16,0,0,22.74,4,3.0,2,2,0,1,0,0,43000.0,0.16712328767123288
10000.0,0,8725.0,0.0,10080.2486348345,0,10080.25,0.0,0.0,0.0,10083.21,0,80.25,5,10000.0,0,0,5.32,0,5.0,1,2,0,0,0,0,60000.0,0.08493150684931507
23675.0,0,23938.0,0.0,23990.01,0,23990.01,0.0,0.0,0.0,24009.73,0,315.01,18,23675.0,0,1,14.99,2,10.0,3,2,0,0,0,0,88000.0,0.9178082191780822
8000.0,0,7334.0,0.0,8712.9740912069,0,8712.97,0.0,0.0,0.0,6352.58,0,712.97,34,8000.0,1,0,11.39,1,1.0,3,2,0,0,0,0,50000.0,0.08493150684931507
15000.0,0,28990.0,0.0,15595.710930975,0,15595.71,0.0,0.0,0.0,14142.04,0,595.71,37,15000.0,0,0,10.49,1,8.0,1,2,0,0,0,0,130000.0,0.6712328767123288
24000.0,0,14917.0,0.0,27489.738599811,0,27489.74,0.0,0.0,0.0,18862.31,0,3489.74,34,24000.0,2,0,17.99,3,10.0,1,8,0,0,0,0,125000.0,0.08493150684931507
11200.0,0,18821.0,0.0,11687.98010495,0,11687.98,0.0,0.0,0.0,10892.42,0,487.98,30,11200.0,0,0,12.74,2,3.0,2,2,0,0,0,0,60000.0,0.08493150684931507
10000.0,0,660.0,0.0,11438.2508811465,0,11438.25,0.0,0.0,0.0,10148.95,0,1438.25,42,10000.0,1,1,30.49,5,10.0,2,2,0,0,0,0,47800.0,0.08493150684931507
12000.0,0,6365.0,0.0,13537.405351828798,0,13537.41,0.0,0.0,0.0,10079.24,0,1537.41,4,12000.0,2,0,17.99,3,10.0,2,2,0,0,0,0,70000.0,0.08493150684931507
12125.0,0,7716.0,0.0,13285.7226442855,0,13285.72,0.0,0.0,0.0,11076.51,0,1160.72,33,12125.0,0,0,18.99,3,10.0,2,2,0,0,0,0,60000.0,0.5041095890410959
18000.0,0,13008.0,0.0,19094.8317506943,0,19094.83,0.0,0.0,0.0,15129.6,0,1094.83,30,18000.0,1,1,14.99,2,10.0,1,6,0,0,0,0,450000.0,0.5041095890410959
22000.0,0,16691.0,0.0,24862.750533810802,0,24862.75,0.0,0.0,0.0,17949.77,0,2862.75,6,22000.0,2,0,16.99,3,7.0,1,2,0,0,0,0,50000.0,0.16712328767123288
20000.0,0,11678.0,0.0,22171.692706955,0,22116.26,0.0,0.0,0.0,17199.85,0,2171.69,40,20000.0,0,0,16.99,3,6.0,3,11,0,0,0,0,48000.0,0.336986301369863
16000.0,0,13482.0,13035.16,4423.24,0,4423.24,0.0,0.0,0.0,554.57,0,1458.4,41,2964.84,1,0,14.99,2,5.0,1,2,0,1,0,0,130000.0,0.08493150684931507
6500.0,0,2868.0,4975.19,2282.78,0,2282.78,0.0,0.0,0.0,225.3,0,757.97,4,1524.81,1,0,14.99,2,6.0,3,2,0,1,0,0,71000.0,0.08493150684931507
12000.0,0,40199.0,9250.67,4315.6,0,4315.6,0.0,0.0,0.0,427.78,0,1566.27,47,2749.33,2,0,16.99,3,10.0,3,1,0,1,0,0,65000.0,0.08493150684931507
35000.0,0,17894.0,0.0,36221.017037509904,0,36195.14,0.0,0.0,0.0,34990.84,0,1221.02,48,35000.0,2,0,17.99,3,10.0,3,8,0,0,0,0,100000.0,0.25205479452054796
7800.0,0,2249.0,0.0,7832.2788371097995,0,7832.28,0.0,0.0,0.0,1.16,0,32.28,44,7800.0,0,0,5.32,0,10.0,1,3,0,0,0,0,58000.0,0.8328767123287671
13400.0,0,5144.0,0.0,14589.8481966894,0,14589.85,0.0,0.0,0.0,10637.65,0,1189.85,18,13400.0,1,0,11.44,1,10.0,1,8,0,0,0,0,55000.0,0.08493150684931507
15000.0,0,14399.0,12093.15,3995.72,0,3995.72,0.0,0.0,0.0,493.86,0,1088.87,3,2906.85,1,0,11.39,1,1.0,1,1,0,1,0,0,97000.0,0.08493150684931507
3600.0,0,6855.0,0.0,3686.1634762579997,0,3686.16,0.0,0.0,0.0,3302.93,0,86.16,44,3600.0,0,0,7.24,0,6.0,3,2,0,0,0,0,35000.0,0.25205479452054796
8000.0,0,11792.0,0.0,8064.98727587,0,8064.99,0.0,0.0,0.0,7718.32,0,64.99,9,8000.0,0,0,7.49,0,10.0,1,2,0,0,0,0,44000.0,0.6712328767123288
2500.0,0,1459.0,0.0,2616.6620726674,0,2616.66,0.0,0.0,0.0,2293.12,0,116.66,1,2500.0,0,0,10.49,1,1.0,2,1,0,0,0,0,30000.0,0.5863013698630137
14000.0,0,13558.0,0.0,14974.179956073898,0,14974.18,0.0,0.0,0.0,12609.52,0,974.18,12,14000.0,1,0,13.49,2,9.0,1,1,0,0,0,0,42000.0,0.5041095890410959
12000.0,0,14866.0,0.0,12387.8290996995,0,12387.83,0.0,0.0,0.0,10889.34,0,387.83,10,12000.0,2,0,8.24,1,2.0,1,1,0,0,0,0,110000.0,0.16712328767123288
14000.0,0,30277.0,0.0,14536.1506290348,0,14536.15,0.0,0.0,0.0,12372.68,0,536.15,4,14000.0,1,0,7.24,0,1.0,3,2,0,0,0,0,120000.0,0.5041095890410959
4650.0,0,28800.0,0.0,4839.7242223078,0,4839.72,0.0,0.0,0.0,4525.11,0,189.72,26,4650.0,1,0,14.99,2,0.0,1,8,0,0,0,0,165000.0,0.7479452054794521
5000.0,0,1845.0,0.0,5306.4259752018,0,5306.43,0.0,0.0,0.0,4601.58,0,306.43,42,5000.0,1,0,13.99,2,10.0,3,2,0,0,0,0,110000.0,0.5863013698630137
20000.0,0,24627.0,0.0,23357.3945380393,0,23357.39,28.04,0.0,0.0,18867.98,0,3329.35,42,20000.0,1,1,22.74,4,5.0,1,2,0,0,0,0,115000.0,0.08493150684931507
15800.0,0,7096.0,0.0,19151.1924556095,0,19151.19,0.0,0.0,0.0,15542.67,0,3351.19,1,15800.0,2,1,30.84,6,10.0,1,2,0,0,0,0,52000.0,0.336986301369863
25000.0,0,1294.0,0.0,29140.872778036002,0,29140.87,0.0,0.0,0.0,20637.1,0,4140.87,24,25000.0,0,0,21.49,3,4.0,1,8,0,0,0,0,63000.0,0.16712328767123288
12600.0,0,9024.0,0.0,13159.859813179399,0,13159.86,0.0,0.0,0.0,10813.76,0,559.86,10,12600.0,1,0,7.49,0,4.0,3,2,0,0,0,0,48000.0,0.4191780821917808
20000.0,0,25053.0,0.0,1952.76,0,1928.35,0.0,0.0,0.0,659.43,0,535.49,42,1417.27,1,0,11.49,1,10.0,3,2,0,1,0,1,87000.0,0.08493150684931507
21000.0,0,36977.0,0.0,21906.4908612252,0,21906.49,0.0,0.0,0.0,19224.73,0,906.49,41,21000.0,2,0,10.49,1,10.0,1,2,0,0,0,0,110000.0,0.5863013698630137
7000.0,0,13715.0,0.0,7120.407954705699,0,7120.41,0.0,0.0,0.0,7124.84,0,120.41,38,7000.0,1,0,11.39,1,10.0,1,2,0,0,0,0,50000.0,0.08493150684931507
11200.0,0,11604.0,0.0,11925.7300037799,0,11925.73,0.0,0.0,0.0,9720.32,0,725.73,10,11200.0,1,0,11.39,1,4.0,2,2,0,0,0,0,107000.0,0.336986301369863
28000.0,0,41071.0,0.0,3805.6,0,3805.6,0.0,0.0,0.0,956.84,0,1239.53,26,2566.07,1,0,13.99,2,10.0,2,1,0,1,0,0,250000.0,0.16712328767123288
5925.0,0,2484.0,0.0,6868.273951167,0,6868.27,0.0,0.0,0.0,5467.79,0,943.27,15,5925.0,2,0,24.74,4,7.0,1,2,0,0,0,0,36000.0,0.08493150684931507
12500.0,0,16905.0,0.0,12757.472507993501,0,12757.47,0.0,0.0,0.0,255.4,0,257.47,35,12500.0,0,0,5.32,0,6.0,1,1,0,0,0,0,148500.0,0.6712328767123288
10000.0,0,10860.0,8063.11,2654.91,0,2654.91,0.0,0.0,0.0,329.48,0,718.02,16,1936.89,1,0,11.44,1,2.0,3,1,0,1,0,0,110000.0,0.08493150684931507
35000.0,0,13163.0,0.0,36095.180656901,0,36069.4,0.0,0.0,0.0,34872.37,0,1095.18,4,35000.0,2,0,19.99,3,10.0,3,10,0,0,0,0,90000.0,0.8328767123287671
20000.0,0,8915.0,0.0,21991.836716203703,0,21991.84,0.0,0.0,0.0,259.09,0,1991.84,26,20000.0,2,1,19.99,3,8.0,1,2,0,0,0,0,95000.0,0.16712328767123288
36000.0,0,44908.0,0.0,39588.423858197406,0,39588.42,0.0,0.0,0.0,28648.88,0,3588.42,42,36000.0,2,0,13.49,2,10.0,1,2,0,0,0,0,110000.0,0.08493150684931507
5000.0,0,1797.0,0.0,5648.040573025401,0,5648.04,0.0,0.0,0.0,4352.99,0,648.04,9,5000.0,1,0,19.99,3,8.0,1,3,0,0,0,0,110000.0,0.08493150684931507
4800.0,0,6524.0,0.0,1036.26,0,1036.26,0.0,0.0,0.0,173.51,0,403.66,42,632.6,0,0,17.99,3,2.0,2,2,0,1,0,0,15000.0,0.08493150684931507
12150.0,0,5699.0,0.0,2243.91,0,2243.91,0.0,0.0,0.0,451.48,0,956.46,9,1287.45,2,0,19.99,3,0.0,1,2,0,1,0,0,48000.0,0.08493150684931507
10000.0,0,23975.0,7612.77,3423.92,0,3423.92,0.0,0.0,0.0,377.62,0,1036.69,1,2387.23,0,0,13.49,2,10.0,1,2,0,1,0,0,42000.0,0.08493150684931507
14000.0,0,54807.0,0.0,15174.0675412426,0,15174.07,0.0,0.0,0.0,13484.61,0,1174.07,15,14000.0,1,1,15.99,2,10.0,1,1,0,0,0,0,97000.0,0.5041095890410959
33550.0,0,9484.0,0.0,33919.4,0,33919.4,0.0,0.0,0.0,33976.23,0,369.4,4,33550.0,2,1,30.49,5,10.0,1,2,0,0,0,0,110000.0,0.08493150684931507
24000.0,0,22090.0,0.0,25491.159147008,0,25491.16,0.0,0.0,0.0,23761.95,0,1491.16,47,24000.0,1,1,15.99,2,10.0,1,2,0,0,0,0,72500.0,0.08493150684931507
30525.0,0,530.0,0.0,33210.8874629395,0,32938.89,0.0,0.0,0.0,24191.81,0,2685.89,26,30525.0,1,0,11.49,1,2.0,3,5,0,0,0,0,75000.0,0.16712328767123288
1000.0,0,4520.0,0.0,1097.5760219003,0,1097.58,15.0,0.0,0.0,907.67,0,82.58,38,1000.0,1,0,15.99,2,2.0,3,2,0,0,0,0,90000.0,0.08493150684931507
6000.0,0,11360.0,0.0,6307.8734660029,0,6307.87,0.0,0.0,0.0,1251.45,0,307.87,9,6000.0,0,0,10.49,1,5.0,2,2,0,0,0,0,80000.0,0.16712328767123288
6025.0,0,1356.0,4574.08,2014.07,0,2014.07,0.0,0.0,0.0,202.26,0,563.15,18,1450.92,0,0,12.74,2,10.0,3,3,0,1,0,0,38000.0,0.08493150684931507
20000.0,0,4049.0,0.0,21805.3350534817,0,21805.34,0.0,0.0,0.0,3842.94,0,1805.34,4,20000.0,2,0,29.99,5,0.0,3,2,0,0,0,0,92600.0,0.5863013698630137
5000.0,0,1959.0,0.0,5447.2860730696,0,5447.29,0.0,0.0,0.0,4108.03,0,447.29,31,5000.0,1,0,12.74,2,0.0,3,2,0,0,0,0,40000.0,0.08493150684931507
4200.0,0,8240.0,0.0,4478.8099444436,0,4478.81,0.0,0.0,0.0,3650.61,0,278.81,22,4200.0,0,0,11.49,1,10.0,1,6,0,0,0,0,40000.0,0.08493150684931507
15000.0,0,0.0,14186.81,3591.65,1,3585.66,0.0,0.0,0.0,493.07,0,2778.46,9,813.19,2,1,30.84,6,5.0,3,8,0,1,0,0,30000.0,0.08493150684931507
7750.0,0,2149.0,0.0,8451.899369271,0,8451.9,0.0,0.0,0.0,6376.11,0,701.9,19,7750.0,2,0,12.74,2,5.0,2,2,0,0,0,0,82000.0,0.08493150684931507
10000.0,0,10124.0,0.0,11566.7394069331,0,11566.74,15.0,0.0,0.0,9361.25,0,1551.74,32,10000.0,1,1,19.99,3,4.0,3,1,0,0,0,0,56000.0,0.08493150684931507
8500.0,0,2835.0,0.0,8960.887149481,0,8960.89,0.0,0.0,0.0,6602.41,0,460.89,9,8500.0,0,0,6.99,0,2.0,3,2,0,0,0,0,50000.0,0.08493150684931507
20350.0,0,19852.0,0.0,20977.410994936698,0,20951.64,0.0,0.0,0.0,21003.12,0,627.41,42,20350.0,0,1,22.74,4,10.0,1,2,0,0,0,0,55000.0,0.9178082191780822
6000.0,0,2418.0,0.0,6174.4990590219995,0,6174.5,0.0,0.0,0.0,5611.18,0,174.5,18,6000.0,0,0,8.24,1,5.0,3,2,0,0,0,0,47000.0,0.6712328767123288
14425.0,0,9968.0,13151.14,3730.63,0,3724.16,0.0,0.0,0.0,404.5,0,2456.77,14,1273.86,0,1,22.74,4,10.0,1,2,0,1,0,0,40000.0,0.16712328767123288
1500.0,0,535.0,0.0,1617.2322367213,0,1617.23,0.0,0.0,0.0,909.58,0,117.23,41,1500.0,0,0,13.99,2,9.0,3,8,0,0,0,0,30000.0,0.336986301369863
1500.0,0,8400.0,0.0,1571.366605303,0,1571.37,0.0,0.0,0.0,1374.6,0,71.37,19,1500.0,1,0,11.44,1,0.0,3,2,0,0,0,0,110000.0,0.5863013698630137
7000.0,0,1073.0,5314.29,2339.99,0,2339.99,0.0,0.0,0.0,234.99,0,654.28,4,1685.71,0,0,12.74,2,10.0,3,8,0,1,0,0,60000.0,0.08493150684931507
19200.0,0,42977.0,0.0,19617.0343305625,0,19617.03,0.0,0.0,0.0,19629.18,0,417.03,39,19200.0,0,1,11.39,1,10.0,1,2,0,0,0,0,105000.0,0.8328767123287671
10000.0,0,13432.0,0.0,10703.154615273499,0,10703.15,0.0,0.0,0.0,13.74,0,703.15,15,10000.0,1,0,13.99,2,5.0,1,1,0,0,0,0,42000.0,0.5041095890410959
5600.0,0,9253.0,0.0,5921.602395418499,0,5921.6,0.0,0.0,0.0,4832.92,0,321.6,10,5600.0,2,0,10.49,1,3.0,1,1,0,0,0,0,84600.0,0.08493150684931507
21000.0,0,51706.0,0.0,23462.5721288741,0,23462.57,0.0,0.0,0.0,21002.59,0,2462.57,30,21000.0,0,1,25.49,4,10.0,1,2,0,0,0,0,115000.0,0.16712328767123288
8400.0,0,8268.0,0.0,9453.213714647,0,9453.21,0.0,0.0,0.0,6548.71,0,1053.21,21,8400.0,2,0,14.99,2,10.0,1,8,0,0,0,0,81000.0,0.08493150684931507
1500.0,0,764.0,0.0,1719.1919035292,0,1719.19,0.0,0.0,0.0,1185.81,0,219.19,6,1500.0,2,0,16.99,3,1.0,3,7,0,0,0,0,20000.0,0.08493150684931507
30000.0,0,5315.0,22297.38,11400.39,0,11400.39,0.0,0.0,0.0,1054.57,0,3697.77,46,7702.62,1,0,15.99,2,0.0,3,2,0,1,0,0,64000.0,0.08493150684931507
7500.0,0,55270.0,0.0,7635.9121905175,0,7635.91,0.0,0.0,0.0,7433.7,0,135.91,13,7500.0,0,0,10.49,1,0.0,1,2,0,0,0,0,95000.0,0.8328767123287671
2525.0,0,4720.0,0.0,2696.2738363864,0,2696.27,0.0,0.0,0.0,2425.28,0,171.27,4,2525.0,0,0,18.99,3,10.0,3,8,0,0,0,0,51600.0,0.6712328767123288
2400.0,0,28035.0,0.0,2498.0540607264998,0,2498.05,0.0,0.0,0.0,2333.67,0,98.05,16,2400.0,0,0,14.99,2,10.0,2,8,0,0,0,0,86000.0,0.08493150684931507
